county,precinct,office,district,party,votes,candidate,HouseDistrict,SenateDistrict
Sheridan,6 PLENTYWOOD RURAL EAST,U.S. Senate,,DEM,94,JON TESTER,House District 34,Senate District 17
Sheridan,1 WESTBY,U.S. Senate,,LIB,3,RICK BRECKENRIDGE,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,U.S. Senate,,LIB,13,RICK BRECKENRIDGE,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,U.S. Senate,,LIB,27,RICK BRECKENRIDGE,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,U.S. Senate,,LIB,20,RICK BRECKENRIDGE,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,U.S. Senate,,LIB,8,RICK BRECKENRIDGE,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,U.S. Senate,,LIB,12,RICK BRECKENRIDGE,House District 34,Senate District 17
Sheridan,1 WESTBY,U.S. House,1,REP,132,GREG GIANFORTE,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,U.S. House,1,REP,216,GREG GIANFORTE,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,U.S. House,1,REP,195,GREG GIANFORTE,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,U.S. House,1,REP,293,GREG GIANFORTE,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,U.S. House,1,REP,136,GREG GIANFORTE,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,U.S. House,1,REP,115,GREG GIANFORTE,House District 34,Senate District 17
Sheridan,1 WESTBY,U.S. House,1,DEM,45,KATHLEEN WILLIAMS,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,U.S. House,1,DEM,146,KATHLEEN WILLIAMS,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,U.S. House,1,DEM,153,KATHLEEN WILLIAMS,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,U.S. House,1,DEM,172,KATHLEEN WILLIAMS,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,U.S. House,1,DEM,57,KATHLEEN WILLIAMS,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,U.S. House,1,DEM,88,KATHLEEN WILLIAMS,House District 34,Senate District 17
Sheridan,1 WESTBY,U.S. House,1,LIB,0,ELINOR SWANSON,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,U.S. House,1,LIB,8,ELINOR SWANSON,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,U.S. House,1,LIB,16,ELINOR SWANSON,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,U.S. House,1,LIB,19,ELINOR SWANSON,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,U.S. House,1,LIB,4,ELINOR SWANSON,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,U.S. House,1,LIB,5,ELINOR SWANSON,House District 34,Senate District 17
Sheridan,1 WESTBY,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,REP,122,RANDY PINOCCI,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,REP,214,RANDY PINOCCI,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,REP,208,RANDY PINOCCI,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,REP,306,RANDY PINOCCI,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,REP,138,RANDY PINOCCI,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,REP,118,RANDY PINOCCI,House District 34,Senate District 17
Sheridan,1 WESTBY,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,DEM,43,DOUG KAERCHER,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,DEM,131,DOUG KAERCHER,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,DEM,121,DOUG KAERCHER,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,DEM,132,DOUG KAERCHER,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,DEM,51,DOUG KAERCHER,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,PUBLIC SERVICE COMMISSIONER DISTRICT 1,,DEM,68,DOUG KAERCHER,House District 34,Senate District 17
Sheridan,1 WESTBY,CLERK OF THE SUPREME COURT,,REP,122,BOWEN GREENWOOD,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,CLERK OF THE SUPREME COURT,,REP,199,BOWEN GREENWOOD,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,CLERK OF THE SUPREME COURT,,REP,193,BOWEN GREENWOOD,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,CLERK OF THE SUPREME COURT,,REP,265,BOWEN GREENWOOD,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,CLERK OF THE SUPREME COURT,,REP,132,BOWEN GREENWOOD,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,CLERK OF THE SUPREME COURT,,REP,104,BOWEN GREENWOOD,House District 34,Senate District 17
Sheridan,1 WESTBY,CLERK OF THE SUPREME COURT,,DEM,41,REX RENK,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,CLERK OF THE SUPREME COURT,,DEM,123,REX RENK,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,CLERK OF THE SUPREME COURT,,DEM,109,REX RENK,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,CLERK OF THE SUPREME COURT,,DEM,134,REX RENK,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,CLERK OF THE SUPREME COURT,,DEM,46,REX RENK,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,CLERK OF THE SUPREME COURT,,DEM,62,REX RENK,House District 34,Senate District 17
Sheridan,1 WESTBY,CLERK OF THE SUPREME COURT,,LIB,4,ROGER ROOTS,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,CLERK OF THE SUPREME COURT,,LIB,27,ROGER ROOTS,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,CLERK OF THE SUPREME COURT,,LIB,27,ROGER ROOTS,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,CLERK OF THE SUPREME COURT,,LIB,31,ROGER ROOTS,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,CLERK OF THE SUPREME COURT,,LIB,10,ROGER ROOTS,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,CLERK OF THE SUPREME COURT,,LIB,18,ROGER ROOTS,House District 34,Senate District 17
Sheridan,1 WESTBY,State House,34,REP,145,RHONDA KNUDSEN,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,State House,34,REP,270,RHONDA KNUDSEN,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,State House,34,REP,275,RHONDA KNUDSEN,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,State House,34,REP,387,RHONDA KNUDSEN,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,State House,34,REP,163,RHONDA KNUDSEN,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,State House,34,REP,152,RHONDA KNUDSEN,House District 34,Senate District 17
Sheridan,1 WESTBY,COUNTY COMMISSIONER DISTRICT 1,,REP,104,JESSICA SHACKELFORD,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,COUNTY COMMISSIONER DISTRICT 1,,REP,210,JESSICA SHACKELFORD,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,COUNTY COMMISSIONER DISTRICT 1,,REP,142,JESSICA SHACKELFORD,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,COUNTY COMMISSIONER DISTRICT 1,,REP,203,JESSICA SHACKELFORD,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,COUNTY COMMISSIONER DISTRICT 1,,REP,81,JESSICA SHACKELFORD,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,COUNTY COMMISSIONER DISTRICT 1,,REP,62,JESSICA SHACKELFORD,House District 34,Senate District 17
Sheridan,1 WESTBY,COUNTY COMMISSIONER DISTRICT 1,,IND,26,MICHAEL NIELSEN,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,COUNTY COMMISSIONER DISTRICT 1,,IND,64,MICHAEL NIELSEN,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,COUNTY COMMISSIONER DISTRICT 1,,IND,61,MICHAEL NIELSEN,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,COUNTY COMMISSIONER DISTRICT 1,,IND,68,MICHAEL NIELSEN,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,COUNTY COMMISSIONER DISTRICT 1,,IND,20,MICHAEL NIELSEN,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,COUNTY COMMISSIONER DISTRICT 1,,IND,38,MICHAEL NIELSEN,House District 34,Senate District 17
Sheridan,1 WESTBY,COUNTY CLERK AND RECORDER/COUNTY SUPERINTENDENT OF SCHOOLS,,IND,158,LINDSEY BRENSDAL,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,COUNTY CLERK AND RECORDER/COUNTY SUPERINTENDENT OF SCHOOLS,,IND,331,LINDSEY BRENSDAL,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,COUNTY CLERK AND RECORDER/COUNTY SUPERINTENDENT OF SCHOOLS,,IND,343,LINDSEY BRENSDAL,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,COUNTY CLERK AND RECORDER/COUNTY SUPERINTENDENT OF SCHOOLS,,IND,431,LINDSEY BRENSDAL,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,COUNTY CLERK AND RECORDER/COUNTY SUPERINTENDENT OF SCHOOLS,,IND,176,LINDSEY BRENSDAL,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,COUNTY CLERK AND RECORDER/COUNTY SUPERINTENDENT OF SCHOOLS,,IND,189,LINDSEY BRENSDAL,House District 34,Senate District 17
Sheridan,1 WESTBY,SHERIFF,,REP,102,HEIDI WILLIAMSON,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,SHERIFF,,REP,204,HEIDI WILLIAMSON,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,SHERIFF,,REP,179,HEIDI WILLIAMSON,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,SHERIFF,,REP,276,HEIDI WILLIAMSON,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,SHERIFF,,REP,131,HEIDI WILLIAMSON,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,SHERIFF,,REP,127,HEIDI WILLIAMSON,House District 34,Senate District 17
Sheridan,1 WESTBY,SHERIFF,,IND,71,WILLIAM E. BICE,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,SHERIFF,,IND,155,WILLIAM E. BICE,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,SHERIFF,,IND,180,WILLIAM E. BICE,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,SHERIFF,,IND,196,WILLIAM E. BICE,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,SHERIFF,,IND,64,WILLIAM E. BICE,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,SHERIFF,,IND,74,WILLIAM E. BICE,House District 34,Senate District 17
Sheridan,1 WESTBY,CORONER,,IND,163,SHAWN BROOKE,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,CORONER,,IND,341,SHAWN BROOKE,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,CORONER,,IND,354,SHAWN BROOKE,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,CORONER,,IND,454,SHAWN BROOKE,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,CORONER,,IND,181,SHAWN BROOKE,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,CORONER,,IND,188,SHAWN BROOKE,House District 34,Senate District 17
Sheridan,1 WESTBY,COUNTY ATTORNEY/PUBLIC ADMINISTRATOR,,REP,153,BENJAMIN J. FOSLAND,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,COUNTY ATTORNEY/PUBLIC ADMINISTRATOR,,REP,312,BENJAMIN J. FOSLAND,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,COUNTY ATTORNEY/PUBLIC ADMINISTRATOR,,REP,312,BENJAMIN J. FOSLAND,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,COUNTY ATTORNEY/PUBLIC ADMINISTRATOR,,REP,414,BENJAMIN J. FOSLAND,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,COUNTY ATTORNEY/PUBLIC ADMINISTRATOR,,REP,174,BENJAMIN J. FOSLAND,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,COUNTY ATTORNEY/PUBLIC ADMINISTRATOR,,REP,169,BENJAMIN J. FOSLAND,House District 34,Senate District 17
Sheridan,1 WESTBY,COUNTY TREASURER,,IND,68,KIM NORDHAGEN,House District 34,Senate District 17
Sheridan,1 WESTBY,COUNTY TREASURER,,IND,98,MEGAN HANSEN,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,COUNTY TREASURER,,IND,203,MEGAN HANSEN,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,COUNTY TREASURER,,IND,140,KIM NORDHAGEN,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,COUNTY TREASURER,,IND,119,KIM NORDHAGEN,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,COUNTY TREASURER,,IND,234,MEGAN HANSEN,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,COUNTY TREASURER,,IND,304,MEGAN HANSEN,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,COUNTY TREASURER,,IND,154,KIM NORDHAGEN,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,COUNTY TREASURER,,IND,117,MEGAN HANSEN,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,COUNTY TREASURER,,IND,71,KIM NORDHAGEN,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,COUNTY TREASURER,,IND,74,KIM NORDHAGEN,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,COUNTY TREASURER,,IND,123,MEGAN HANSEN,House District 34,Senate District 17
Sheridan,1 WESTBY,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,84,JON BOLSTAD,House District 34,Senate District 17
Sheridan,1 WESTBY,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,97,BLAKE RASMUSSEN,House District 34,Senate District 17
Sheridan,1 WESTBY,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,103,NATHAN SHACKELFORD,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,186,NATHAN SHACKELFORD,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,270,JON BOLSTAD,House District 34,Senate District 17
Sheridan,2 MEDICINE LAKE,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,190,BLAKE RASMUSSEN,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,220,NATHAN SHACKELFORD,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,236,BLAKE RASMUSSEN,House District 34,Senate District 17
Sheridan,3 PLENTYWOOD WEST,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,212,JON BOLSTAD,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,279,JON BOLSTAD,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,296,BLAKE RASMUSSEN,House District 34,Senate District 17
Sheridan,4 PLENTYWOOD EAST,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,258,NATHAN SHACKELFORD,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,123,JON BOLSTAD,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,104,NATHAN SHACKELFORD,House District 34,Senate District 17
Sheridan,5 PLENTYWOOD RURAL WEST,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,127,BLAKE RASMUSSEN,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,117,JON BOLSTAD,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,99,NATHAN SHACKELFORD,House District 34,Senate District 17
Sheridan,6 PLENTYWOOD RURAL EAST,COUNTY SOIL CONSERVATION SUPERVISOR,,NP ,141,BLAKE RASMUSSEN,House District 34,Senate District 17
Silver Bow,PREC_1,U.S. Senate,,REP,43,MATT ROSENDALE,House District 78,Senate District 39
Silver Bow,PREC_2E,U.S. Senate,,REP,113,MATT ROSENDALE,House District 76,Senate District 38
Silver Bow,PREC_2W,U.S. Senate,,REP,107,MATT ROSENDALE,House District 73,Senate District 37
Silver Bow,PREC_3,U.S. Senate,,REP,105,MATT ROSENDALE,House District 73,Senate District 37
Silver Bow,PREC_4,U.S. Senate,,REP,250,MATT ROSENDALE,House District 76,Senate District 38
Silver Bow,PREC_6,U.S. Senate,,REP,369,MATT ROSENDALE,House District 76,Senate District 38
Silver Bow,PREC_8E,U.S. Senate,,REP,489,MATT ROSENDALE,House District 76,Senate District 38
Silver Bow,PREC_8W,U.S. Senate,,REP,330,MATT ROSENDALE,House District 73,Senate District 37
Silver Bow,PREC_9E,U.S. Senate,,REP,241,MATT ROSENDALE,House District 71,Senate District 36
Silver Bow,PREC_9N,U.S. Senate,,REP,265,MATT ROSENDALE,House District 76,Senate District 38
Silver Bow,PREC_9W,U.S. Senate,,REP,18,MATT ROSENDALE,House District 76,Senate District 38
Silver Bow,PREC_10N,U.S. Senate,,REP,32,MATT ROSENDALE,House District 78,Senate District 39
Silver Bow,PREC_10S,U.S. Senate,,REP,35,MATT ROSENDALE,House District 78,Senate District 39
Silver Bow,PREC_11,U.S. Senate,,REP,40,MATT ROSENDALE,House District 78,Senate District 39
Silver Bow,PREC_12E,U.S. Senate,,REP,66,MATT ROSENDALE,House District 78,Senate District 39
Silver Bow,PREC_12W,U.S. Senate,,REP,32,MATT ROSENDALE,House District 74,Senate District 37
Silver Bow,PREC_14,U.S. Senate,,REP,184,MATT ROSENDALE,House District 74,Senate District 37
Silver Bow,PREC_16,U.S. Senate,,REP,227,MATT ROSENDALE,House District 74,Senate District 37
Silver Bow,PREC_17,U.S. Senate,,REP,195,MATT ROSENDALE,House District 74,Senate District 37
Silver Bow,PREC_18,U.S. Senate,,REP,125,MATT ROSENDALE,House District 74,Senate District 37
Silver Bow,PREC_19N,U.S. Senate,,REP,69,MATT ROSENDALE,House District 73,Senate District 37
Silver Bow,PREC_19S,U.S. Senate,,REP,54,MATT ROSENDALE,House District 73,Senate District 37
Silver Bow,PREC_19W,U.S. Senate,,REP,30,MATT ROSENDALE,House District 73,Senate District 37
Silver Bow,PREC_21,U.S. Senate,,REP,91,MATT ROSENDALE,House District 73,Senate District 37
Silver Bow,PREC_22,U.S. Senate,,REP,320,MATT ROSENDALE,House District 73,Senate District 37
Silver Bow,PREC_26E,U.S. Senate,,REP,64,MATT ROSENDALE,House District 74,Senate District 37
Silver Bow,PREC_26W,U.S. Senate,,REP,71,MATT ROSENDALE,House District 74,Senate District 37
Silver Bow,PREC_27N,U.S. Senate,,REP,49,MATT ROSENDALE,House District 78,Senate District 39
Silver Bow,PREC_27S,U.S. Senate,,REP,133,MATT ROSENDALE,House District 72,Senate District 36
Silver Bow,PREC_28,U.S. Senate,,REP,58,MATT ROSENDALE,House District 72,Senate District 36
Silver Bow,PREC_29,U.S. Senate,,REP,41,MATT ROSENDALE,House District 72,Senate District 36
Silver Bow,PREC_1,U.S. Senate,,DEM,128,JON TESTER,House District 78,Senate District 39
Silver Bow,PREC_2E,U.S. Senate,,DEM,381,JON TESTER,House District 76,Senate District 38
Silver Bow,PREC_2W,U.S. Senate,,DEM,401,JON TESTER,House District 73,Senate District 37
Silver Bow,PREC_3,U.S. Senate,,DEM,310,JON TESTER,House District 73,Senate District 37
Silver Bow,PREC_4,U.S. Senate,,DEM,791,JON TESTER,House District 76,Senate District 38
Silver Bow,PREC_6,U.S. Senate,,DEM,1213,JON TESTER,House District 76,Senate District 38
Silver Bow,PREC_8E,U.S. Senate,,DEM,1213,JON TESTER,House District 76,Senate District 38
Silver Bow,PREC_8W,U.S. Senate,,DEM,820,JON TESTER,House District 73,Senate District 37
Silver Bow,PREC_9E,U.S. Senate,,DEM,348,JON TESTER,House District 71,Senate District 36
Silver Bow,PREC_9N,U.S. Senate,,DEM,530,JON TESTER,House District 76,Senate District 38
Silver Bow,PREC_9W,U.S. Senate,,DEM,58,JON TESTER,House District 76,Senate District 38
Silver Bow,PREC_10N,U.S. Senate,,DEM,116,JON TESTER,House District 78,Senate District 39
Silver Bow,PREC_10S,U.S. Senate,,DEM,124,JON TESTER,House District 78,Senate District 39
Silver Bow,PREC_11,U.S. Senate,,DEM,139,JON TESTER,House District 78,Senate District 39
Silver Bow,PREC_12E,U.S. Senate,,DEM,158,JON TESTER,House District 78,Senate District 39
Silver Bow,PREC_12W,U.S. Senate,,DEM,122,JON TESTER,House District 74,Senate District 37
Silver Bow,PREC_14,U.S. Senate,,DEM,799,JON TESTER,House District 74,Senate District 37
Silver Bow,PREC_16,U.S. Senate,,DEM,784,JON TESTER,House District 74,Senate District 37
Silver Bow,PREC_17,U.S. Senate,,DEM,600,JON TESTER,House District 74,Senate District 37
Silver Bow,PREC_18,U.S. Senate,,DEM,424,JON TESTER,House District 74,Senate District 37
Silver Bow,PREC_19N,U.S. Senate,,DEM,221,JON TESTER,House District 73,Senate District 37
Silver Bow,PREC_19S,U.S. Senate,,DEM,165,JON TESTER,House District 73,Senate District 37
Silver Bow,PREC_19W,U.S. Senate,,DEM,68,JON TESTER,House District 73,Senate District 37
Silver Bow,PREC_21,U.S. Senate,,DEM,411,JON TESTER,House District 73,Senate District 37
Silver Bow,PREC_22,U.S. Senate,,DEM,862,JON TESTER,House District 73,Senate District 37
Silver Bow,PREC_26E,U.S. Senate,,DEM,67,JON TESTER,House District 74,Senate District 37
Silver Bow,PREC_26W,U.S. Senate,,DEM,83,JON TESTER,House District 74,Senate District 37
Silver Bow,PREC_27N,U.S. Senate,,DEM,46,JON TESTER,House District 78,Senate District 39
Silver Bow,PREC_27S,U.S. Senate,,DEM,185,JON TESTER,House District 72,Senate District 36
Silver Bow,PREC_28,U.S. Senate,,DEM,68,JON TESTER,House District 72,Senate District 36
Silver Bow,PREC_29,U.S. Senate,,DEM,37,JON TESTER,House District 72,Senate District 36
Silver Bow,PREC_1,U.S. Senate,,LIB,8,RICK BRECKENRIDGE,House District 78,Senate District 39
Silver Bow,PREC_2E,U.S. Senate,,LIB,14,RICK BRECKENRIDGE,House District 76,Senate District 38
Silver Bow,PREC_2W,U.S. Senate,,LIB,23,RICK BRECKENRIDGE,House District 73,Senate District 37
Silver Bow,PREC_3,U.S. Senate,,LIB,13,RICK BRECKENRIDGE,House District 73,Senate District 37
Silver Bow,PREC_4,U.S. Senate,,LIB,24,RICK BRECKENRIDGE,House District 76,Senate District 38
Silver Bow,PREC_6,U.S. Senate,,LIB,29,RICK BRECKENRIDGE,House District 76,Senate District 38
Silver Bow,PREC_8E,U.S. Senate,,LIB,23,RICK BRECKENRIDGE,House District 76,Senate District 38
Silver Bow,PREC_8W,U.S. Senate,,LIB,28,RICK BRECKENRIDGE,House District 73,Senate District 37
Silver Bow,PREC_9E,U.S. Senate,,LIB,10,RICK BRECKENRIDGE,House District 71,Senate District 36
Silver Bow,PREC_9N,U.S. Senate,,LIB,13,RICK BRECKENRIDGE,House District 76,Senate District 38
Silver Bow,PREC_9W,U.S. Senate,,LIB,1,RICK BRECKENRIDGE,House District 76,Senate District 38
Silver Bow,PREC_10N,U.S. Senate,,LIB,4,RICK BRECKENRIDGE,House District 78,Senate District 39
Silver Bow,PREC_10S,U.S. Senate,,LIB,7,RICK BRECKENRIDGE,House District 78,Senate District 39
Silver Bow,PREC_11,U.S. Senate,,LIB,3,RICK BRECKENRIDGE,House District 78,Senate District 39
Silver Bow,PREC_12E,U.S. Senate,,LIB,8,RICK BRECKENRIDGE,House District 78,Senate District 39
Silver Bow,PREC_12W,U.S. Senate,,LIB,4,RICK BRECKENRIDGE,House District 74,Senate District 37
Silver Bow,PREC_14,U.S. Senate,,LIB,25,RICK BRECKENRIDGE,House District 74,Senate District 37
Silver Bow,PREC_16,U.S. Senate,,LIB,22,RICK BRECKENRIDGE,House District 74,Senate District 37
Silver Bow,PREC_17,U.S. Senate,,LIB,34,RICK BRECKENRIDGE,House District 74,Senate District 37
Silver Bow,PREC_18,U.S. Senate,,LIB,14,RICK BRECKENRIDGE,House District 74,Senate District 37
Silver Bow,PREC_19N,U.S. Senate,,LIB,2,RICK BRECKENRIDGE,House District 73,Senate District 37
Silver Bow,PREC_19S,U.S. Senate,,LIB,3,RICK BRECKENRIDGE,House District 73,Senate District 37
Silver Bow,PREC_19W,U.S. Senate,,LIB,3,RICK BRECKENRIDGE,House District 73,Senate District 37
Silver Bow,PREC_21,U.S. Senate,,LIB,18,RICK BRECKENRIDGE,House District 73,Senate District 37
Silver Bow,PREC_22,U.S. Senate,,LIB,32,RICK BRECKENRIDGE,House District 73,Senate District 37
Silver Bow,PREC_26E,U.S. Senate,,LIB,3,RICK BRECKENRIDGE,House District 74,Senate District 37
Silver Bow,PREC_26W,U.S. Senate,,LIB,7,RICK BRECKENRIDGE,House District 74,Senate District 37
Silver Bow,PREC_27N,U.S. Senate,,LIB,2,RICK BRECKENRIDGE,House District 78,Senate District 39
Silver Bow,PREC_27S,U.S. Senate,,LIB,15,RICK BRECKENRIDGE,House District 72,Senate District 36
Silver Bow,PREC_28,U.S. Senate,,LIB,2,RICK BRECKENRIDGE,House District 72,Senate District 36
Silver Bow,PREC_29,U.S. Senate,,LIB,0,RICK BRECKENRIDGE,House District 72,Senate District 36
Silver Bow,PREC_1,U.S. House,1,REP,51,GREG GIANFORTE,House District 78,Senate District 39
Silver Bow,PREC_2E,U.S. House,1,REP,130,GREG GIANFORTE,House District 76,Senate District 38
